N,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE,Detail URL,CODE
368,오성첨단소재,"2,425",30,-1.22%,500,"1,503","61,966",0.72,"2,510,733",9.15,9.68,https://finance.naver.com/item/main.nhn?code=052420,052420
375,아주IB투자,"1,245",5,-0.40%,500,"1,478","118,714",0.43,"784,121",9.09,10.07,https://finance.naver.com/item/main.nhn?code=027360,027360
377,KMH,"6,480",530,+8.91%,500,"1,469","22,668",2.49,"491,251",9.70,7.13,https://finance.naver.com/item/main.nhn?code=122450,122450
380,KG ETS,"4,050",150,-3.57%,500,"1,458","36,000",2.43,"1,547,266",1.48,49.53,https://finance.naver.com/item/main.nhn?code=151860,151860
387,탑엔지니어링,"9,050",280,-3.00%,500,"1,446","15,976",11.52,"1,041,324",4.01,18.76,https://finance.naver.com/item/main.nhn?code=065130,065130
396,리드코프,"5,380",60,+1.13%,500,"1,423","26,446",10.10,"115,113",3.51,11.57,https://finance.naver.com/item/main.nhn?code=012700,012700
400,비츠로테크,"6,350",310,+5.13%,500,"1,419","22,354",0.69,"1,145,591",8.51,11.37,https://finance.naver.com/item/main.nhn?code=042370,042370
404,평화정공,"6,720",0,0.00%,500,"1,411","21,000",8.09,"50,787",4.46,5.65,https://finance.naver.com/item/main.nhn?code=043370,043370
407,대한뉴팜,"9,740",10,-0.10%,500,"1,398","14,355",1.47,"107,531",9.17,29.27,https://finance.naver.com/item/main.nhn?code=054670,054670
409,미래에셋벤처투자,"3,015",50,+1.69%,"1,000","1,387","46,001",0.63,"5,184,871",9.73,10.18,https://finance.naver.com/item/main.nhn?code=100790,100790
411,창해에탄올,"15,000",600,+4.17%,500,"1,379","9,191",3.94,"7,248,601",6.44,18.59,https://finance.naver.com/item/main.nhn?code=004650,004650
412,티에스이,"12,450",50,-0.40%,500,"1,377","11,061",5.66,"24,548",8.52,10.33,https://finance.naver.com/item/main.nhn?code=131290,131290
429,진성티이씨,"5,790",170,+3.02%,500,"1,302","22,482",3.03,"266,791",5.91,16.91,https://finance.naver.com/item/main.nhn?code=036890,036890
430,대명소노시즌,"1,290",30,+2.38%,500,"1,300","100,800",1.82,"642,859",2.04,47.52,https://finance.naver.com/item/main.nhn?code=007720,007720
432,삼보판지,"8,010",300,+3.89%,500,"1,295","16,170",2.42,"178,671",4.50,8.37,https://finance.naver.com/item/main.nhn?code=023600,023600
433,KCC건설,"6,040",10,-0.17%,"5,000","1,293","21,400",4.16,"38,886",4.58,7.72,https://finance.naver.com/item/main.nhn?code=021320,021320
437,GST,"13,800",350,+2.60%,500,"1,286","9,318",4.88,"413,251",7.19,19.83,https://finance.naver.com/item/main.nhn?code=083450,083450
438,네오위즈홀딩스,"14,400",100,+0.70%,500,"1,275","8,857",8.01,"9,725",6.14,6.57,https://finance.naver.com/item/main.nhn?code=042420,042420
439,우원개발,"7,050",60,-0.84%,500,"1,274","18,074",0.16,"1,998,252",8.58,19.50,https://finance.naver.com/item/main.nhn?code=046940,046940
442,제노레이,"8,720",130,-1.47%,500,"1,269","14,554",5.15,"628,782",8.94,25.33,https://finance.naver.com/item/main.nhn?code=122310,122310
476,GRT,"1,770",5,+0.28%,0,"1,193","67,375",68.31,"271,966",1.80,15.94,https://finance.naver.com/item/main.nhn?code=900290,900290
479,토비스,"7,110",160,+2.30%,500,"1,189","16,717",13.98,"180,257",5.39,11.88,https://finance.naver.com/item/main.nhn?code=051360,051360
480,디에이치피코리아,"7,160",20,+0.28%,500,"1,186","16,565",4.31,"67,354",8.13,14.41,https://finance.naver.com/item/main.nhn?code=131030,131030
483,매일홀딩스,"8,630",50,-0.58%,500,"1,184","13,718",3.22,"39,497",5.24,8.01,https://finance.naver.com/item/main.nhn?code=005990,005990
484,레드캡투어,"13,750",50,+0.36%,500,"1,181","8,589",12.48,"17,837",5.31,14.22,https://finance.naver.com/item/main.nhn?code=038390,038390
495,에스텍파마,"9,670",170,-1.73%,500,"1,151","11,898",5.00,"245,973",7.55,15.87,https://finance.naver.com/item/main.nhn?code=041910,041910
498,푸른저축은행,"7,570",180,+2.44%,"1,000","1,142","15,083",2.64,"32,228",4.64,9.59,https://finance.naver.com/item/main.nhn?code=007330,007330
501,월덱스,"6,890",130,+1.92%,500,"1,138","16,511",2.44,"332,834",5.84,24.22,https://finance.naver.com/item/main.nhn?code=101160,101160
502,한국경제TV,"4,945",205,-3.98%,500,"1,137","23,000",3.85,"326,297",7.57,13.01,https://finance.naver.com/item/main.nhn?code=039340,039340
518,시공테크,"5,480",110,-1.97%,500,"1,099","20,048",0.97,"25,211",7.16,15.13,https://finance.naver.com/item/main.nhn?code=020710,020710
520,KCI,"9,740",40,+0.41%,500,"1,098","11,270",1.67,"56,894",9.62,18.92,https://finance.naver.com/item/main.nhn?code=036670,036670
532,삼양옵틱스,"10,650",0,0.00%,500,"1,075","10,090",1.27,"40,845",7.91,35.97,https://finance.naver.com/item/main.nhn?code=225190,225190
543,코위버,"10,800",50,+0.47%,500,"1,058","9,797",3.32,"277,338",5.13,18.91,https://finance.naver.com/item/main.nhn?code=056360,056360
544,국보디자인,"14,100",0,0.00%,500,"1,058","7,500",10.98,"17,602",6.63,13.75,https://finance.naver.com/item/main.nhn?code=066620,066620
550,대양전기공업,"10,900",50,+0.46%,500,"1,043","9,567",3.28,"27,671",8.35,6.19,https://finance.naver.com/item/main.nhn?code=108380,108380
564,서호전기,"19,850",500,+2.58%,500,"1,022","5,150",1.95,"20,395",6.68,22.33,https://finance.naver.com/item/main.nhn?code=065710,065710
565,디와이피엔에프,"9,520",170,+1.82%,500,"1,020","10,714",2.90,"48,110",4.82,36.00,https://finance.naver.com/item/main.nhn?code=104460,104460
566,아바코,"6,370",30,-0.47%,500,"1,019","15,997",4.64,"138,621",5.20,15.70,https://finance.naver.com/item/main.nhn?code=083930,083930
573,서원인텍,"5,410",80,+1.50%,500,"1,006","18,600",7.83,"64,010",8.05,7.97,https://finance.naver.com/item/main.nhn?code=093920,093920
576,제이씨케미칼,"4,515",45,-0.99%,500,"1,003","22,209",1.06,"297,403",8.36,13.79,https://finance.naver.com/item/main.nhn?code=137950,137950
577,SBI인베스트먼트,617,3,+0.49%,500,"1,000","162,067",6.29,"517,148",8.81,12.85,https://finance.naver.com/item/main.nhn?code=019550,019550
583,제우스,"9,580",190,+2.02%,500,995,"10,384",10.15,"64,688",7.13,6.43,https://finance.naver.com/item/main.nhn?code=079370,079370
584,크리스탈신소재,"1,465",25,-1.68%,0,993,"67,784",24.34,"1,175,458",4.39,9.01,https://finance.naver.com/item/main.nhn?code=900250,900250
592,에스텍,"8,960",60,+0.67%,500,978,"10,910",53.05,"11,343",5.69,11.74,https://finance.naver.com/item/main.nhn?code=069510,069510
606,빅솔론,"4,940",0,0.00%,500,950,"19,239",8.18,"2,313",9.90,6.57,https://finance.naver.com/item/main.nhn?code=093190,093190
608,액트로,"9,450",40,+0.43%,500,948,"10,030",3.38,"71,550",6.47,21.00,https://finance.naver.com/item/main.nhn?code=290740,290740
609,엘엠에스,"10,650",100,-0.93%,500,947,"8,896",9.40,"109,831",8.53,9.17,https://finance.naver.com/item/main.nhn?code=073110,073110
618,오션브릿지,"9,390",100,+1.08%,500,939,"10,003",0.56,"53,803",8.72,17.69,https://finance.naver.com/item/main.nhn?code=241790,241790
622,DMS,"4,055",65,+1.63%,500,935,"23,062",5.22,"137,594",5.41,10.88,https://finance.naver.com/item/main.nhn?code=068790,068790
624,액토즈소프트,"8,240",10,+0.12%,500,934,"11,331",51.91,"42,047",4.50,19.76,https://finance.naver.com/item/main.nhn?code=052790,052790
637,대원산업,"4,540",20,+0.44%,500,910,"20,038",13.73,"15,180",2.33,13.32,https://finance.naver.com/item/main.nhn?code=005710,005710
640,바이오스마트,"4,475",310,+7.44%,500,896,"20,015",2.11,"998,696",4.04,23.82,https://finance.naver.com/item/main.nhn?code=038460,038460
644,가온미디어,"5,910",40,+0.68%,500,891,"15,074",11.07,"115,310",4.92,12.08,https://finance.naver.com/item/main.nhn?code=078890,078890
648,정산애강,"1,705",35,+2.10%,500,883,"51,795",1.73,"354,935",7.68,14.90,https://finance.naver.com/item/main.nhn?code=022220,022220
649,대양제지,"3,280",140,+4.46%,500,881,"26,850",3.03,"182,146",3.74,19.02,https://finance.naver.com/item/main.nhn?code=006580,006580
651,이랜텍,"3,995",15,-0.37%,500,878,"21,985",3.65,"99,011",7.00,7.92,https://finance.naver.com/item/main.nhn?code=054210,054210
658,서린바이오,"10,900",50,-0.46%,500,872,"8,001",1.82,"205,381",9.69,15.67,https://finance.naver.com/item/main.nhn?code=038070,038070
668,엠에스씨,"4,880",40,-0.81%,500,859,"17,600",0.63,"37,272",7.31,13.76,https://finance.naver.com/item/main.nhn?code=009780,009780
682,동양이엔피,"10,600",100,+0.95%,500,833,"7,860",12.58,"57,342",3.48,11.69,https://finance.naver.com/item/main.nhn?code=079960,079960
693,컬러레이,"1,510",15,-0.98%,0,815,"54,000",73.50,"301,424",3.21,21.94,https://finance.naver.com/item/main.nhn?code=900310,900310
694,휴맥스,"3,410",35,+1.04%,500,815,"23,912",15.80,"132,034",4.16,5.04,https://finance.naver.com/item/main.nhn?code=115160,115160
704,참좋은여행,"5,720",150,-2.56%,500,801,"14,000",1.07,"547,544",3.50,25.44,https://finance.naver.com/item/main.nhn?code=094850,094850
708,모베이스,"3,325",10,-0.30%,500,797,"23,958",6.01,"799,864",1.73,18.69,https://finance.naver.com/item/main.nhn?code=101330,101330
711,아진산업,"2,170",60,+2.84%,500,794,"36,607",4.44,"379,467",5.13,7.47,https://finance.naver.com/item/main.nhn?code=013310,013310
717,옴니시스템,"1,930",90,+4.89%,500,785,"40,679",1.63,"4,060,127",4.17,22.13,https://finance.naver.com/item/main.nhn?code=057540,057540
719,동아화성,"4,950",60,-1.20%,500,782,"15,800",0.91,"301,103",7.81,9.72,https://finance.naver.com/item/main.nhn?code=041930,041930
723,SG,"2,100",220,+11.70%,100,771,"36,720",0.36,"1,024,607",7.47,15.65,https://finance.naver.com/item/main.nhn?code=255220,255220
730,디케이티,"9,290",80,+0.87%,500,765,"8,231",1.38,"77,674",9.63,18.32,https://finance.naver.com/item/main.nhn?code=290550,290550
732,한컴위드,"2,705",20,-0.73%,500,763,"28,217",1.38,"87,137",1.42,36.53,https://finance.naver.com/item/main.nhn?code=054920,054920
735,엠게임,"3,890",40,-1.02%,500,760,"19,544",5.00,"289,157",9.58,21.89,https://finance.naver.com/item/main.nhn?code=058630,058630
746,플레이위드,"17,500",200,+1.16%,500,746,"4,263",2.78,"35,542",7.67,81.43,https://finance.naver.com/item/main.nhn?code=023770,023770
752,엔브이에이치코리아,"2,505",25,-0.99%,500,741,"29,592",0.52,"219,567",7.46,7.06,https://finance.naver.com/item/main.nhn?code=067570,067570
755,동일금속,"10,550",50,+0.48%,500,738,"7,000",0.31,"1,398",4.74,13.31,https://finance.naver.com/item/main.nhn?code=109860,109860
758,동아엘텍,"6,850",10,-0.15%,500,730,"10,663",4.18,"26,136",6.31,7.40,https://finance.naver.com/item/main.nhn?code=088130,088130
769,S&K폴리텍,"6,190",110,+1.81%,500,724,"11,704",2.21,"207,674",4.72,19.00,https://finance.naver.com/item/main.nhn?code=091340,091340
781,신화인터텍,"2,420",40,-1.63%,500,705,"29,135",7.24,"146,132",7.45,10.31,https://finance.naver.com/item/main.nhn?code=056700,056700
790,KB오토시스,"6,050",50,-0.82%,500,696,"11,500",34.02,"38,663",6.51,10.84,https://finance.naver.com/item/main.nhn?code=024120,024120
791,일진파워,"4,590",20,+0.44%,500,692,"15,079",2.56,"33,067",5.88,12.70,https://finance.naver.com/item/main.nhn?code=094820,094820
800,코메론,"7,570",140,+1.88%,500,685,"9,048",6.86,"24,708",4.79,10.64,https://finance.naver.com/item/main.nhn?code=049430,049430
802,누리텔레콤,"5,670",80,+1.43%,500,684,"12,056",31.61,"235,623",7.70,13.73,https://finance.naver.com/item/main.nhn?code=040160,040160
816,유성티엔에스,"2,460",35,+1.44%,500,669,"27,214",2.11,"156,665",3.15,11.61,https://finance.naver.com/item/main.nhn?code=024800,024800
820,윈팩,"1,785",75,+4.39%,500,665,"37,251",1.41,"1,503,446",7.03,22.07,https://finance.naver.com/item/main.nhn?code=097800,097800
827,오가닉티코스메틱,"1,155",75,-6.10%,0,657,"56,925",29.20,"4,943,229",1.79,19.43,https://finance.naver.com/item/main.nhn?code=900300,900300
831,헝셩그룹,815,12,-1.45%,0,652,"80,000",31.21,"1,705,372",2.09,10.82,https://finance.naver.com/item/main.nhn?code=900270,900270
834,지엔씨에너지,"3,995",75,+1.91%,500,651,"16,296",0.67,"304,758",9.72,8.65,https://finance.naver.com/item/main.nhn?code=119850,119850
839,선익시스템,"7,200",70,+0.98%,500,648,"8,999",1.48,"71,746",9.07,8.19,https://finance.naver.com/item/main.nhn?code=171090,171090
844,에스폴리텍,"3,945",135,-3.31%,500,644,"16,335",2.54,"212,737",6.00,21.06,https://finance.naver.com/item/main.nhn?code=050760,050760
850,스페코,"4,350",480,-9.94%,500,638,"14,655",0.67,"13,956,566",6.88,28.18,https://finance.naver.com/item/main.nhn?code=013810,013810
856,코프라,"2,970",30,-1.00%,500,627,"21,116",3.16,"160,006",7.00,8.50,https://finance.naver.com/item/main.nhn?code=126600,126600
861,씨앤지하이테크,"7,440",10,+0.13%,500,625,"8,405",1.99,"64,375",5.30,19.05,https://finance.naver.com/item/main.nhn?code=264660,264660
862,인포바인,"19,550",300,+1.56%,500,624,"3,193",16.39,"1,330",6.94,11.00,https://finance.naver.com/item/main.nhn?code=115310,115310
881,엠벤처투자,"1,020",0,0.00%,500,613,"60,142",0.42,"1,528,341",7.67,24.26,https://finance.naver.com/item/main.nhn?code=019590,019590
890,디케이락,"7,190",10,+0.14%,500,608,"8,450",2.51,"43,555",7.00,9.57,https://finance.naver.com/item/main.nhn?code=105740,105740
898,푸드웰,"6,000",300,+5.26%,500,600,"10,000",1.11,"351,255",1.93,50.19,https://finance.naver.com/item/main.nhn?code=005670,005670
915,이상네트웍스,"6,440",80,+1.26%,500,581,"9,015",31.66,"3,591",6.12,10.48,https://finance.naver.com/item/main.nhn?code=080010,080010
916,에코바이오,"5,000",200,-3.85%,500,581,"11,611",2.33,"298,861",8.13,12.12,https://finance.naver.com/item/main.nhn?code=038870,038870
917,원익,"3,190",5,+0.16%,500,580,"18,193",0.94,"28,080",1.24,50.98,https://finance.naver.com/item/main.nhn?code=032940,032940
927,이엘케이,787,0,0.00%,500,569,"72,328",0.94,0,-0.88,409.34,https://finance.naver.com/item/main.nhn?code=094190,094190
949,CNH,"1,465",10,+0.69%,"2,500",545,"37,200",2.14,"65,949",3.54,15.27,https://finance.naver.com/item/main.nhn?code=023460,023460
959,DSC인베스트먼트,"2,960",10,-0.34%,500,539,"18,219",1.09,"310,522",8.48,18.82,https://finance.naver.com/item/main.nhn?code=241520,241520
960,현대통신,"6,250",80,+1.30%,500,539,"8,625",8.04,"55,734",5.06,13.61,https://finance.naver.com/item/main.nhn?code=039010,039010
975,세원물산,"6,280",0,0.00%,500,524,"8,350",2.54,0,3.99,7.20,https://finance.naver.com/item/main.nhn?code=024830,024830
977,코디엠,336,11,-3.17%,100,523,"155,571",1.58,"5,637,246",8.00,9.95,https://finance.naver.com/item/main.nhn?code=224060,224060
987,삼진,"8,600",330,+3.99%,500,516,"6,000",3.09,"194,309",4.26,17.15,https://finance.naver.com/item/main.nhn?code=032750,032750
993,한일네트웍스,"4,260",0,0.00%,500,509,"11,954",1.19,"17,799",7.23,10.85,https://finance.naver.com/item/main.nhn?code=046110,046110
1000,파워넷,"3,785",20,+0.53%,"1,000",502,"13,260",2.03,"209,562",8.39,10.78,https://finance.naver.com/item/main.nhn?code=037030,037030
1007,메디앙스,"4,195",0,0.00%,500,495,"11,800",5.24,0,1.24,60.48,https://finance.naver.com/item/main.nhn?code=014100,014100
1012,비엠티,"6,020",60,+1.01%,500,490,"8,147",2.84,"53,043",9.11,7.81,https://finance.naver.com/item/main.nhn?code=086670,086670
1021,골든센츄리,303,4,-1.30%,0,481,"158,780",37.02,"1,384,550",1.28,14.99,https://finance.naver.com/item/main.nhn?code=900280,900280
1033,에스에이티,"1,805",0,0.00%,500,472,"26,133",3.24,"148,341",5.08,11.50,https://finance.naver.com/item/main.nhn?code=060540,060540
1034,슈프리마에이치큐,"4,500",70,+1.58%,500,471,"10,472",2.59,"38,996",5.90,5.79,https://finance.naver.com/item/main.nhn?code=094840,094840
1048,우리바이오,"1,025",5,-0.49%,500,460,"44,918",1.15,"434,277",9.86,5.00,https://finance.naver.com/item/main.nhn?code=082850,082850
1055,케이디켐,"11,300",0,0.00%,500,456,"4,035",0.24,"2,473",6.09,10.02,https://finance.naver.com/item/main.nhn?code=221980,221980
1066,오리콤,"3,840",20,+0.52%,"1,000",449,"11,704",1.46,"20,741",7.46,7.36,https://finance.naver.com/item/main.nhn?code=010470,010470
1075,흥국,"3,585",5,-0.14%,500,442,"12,323",2.68,"88,224",6.31,10.85,https://finance.naver.com/item/main.nhn?code=010240,010240
1080,바이오로그디바이스,"1,510",30,-1.95%,100,436,"28,870",1.64,"536,637",6.93,11.98,https://finance.naver.com/item/main.nhn?code=208710,208710
1087,KBI메탈,"1,315",70,+5.62%,500,433,"32,951",4.12,"519,946",6.71,7.58,https://finance.naver.com/item/main.nhn?code=024840,024840
1095,대신정보통신,"1,115",20,-1.76%,500,428,"38,429",2.24,"2,148,331",-159.29,6.40,https://finance.naver.com/item/main.nhn?code=020180,020180
1110,지에스이,"1,395",15,-1.06%,500,418,"29,988",5.68,"153,626",9.76,6.34,https://finance.naver.com/item/main.nhn?code=053050,053050
1123,유비벨록스,"5,720",90,-1.55%,500,407,"7,116",2.28,"27,488",7.11,8.11,https://finance.naver.com/item/main.nhn?code=089850,089850
1127,원일특강,"9,090",200,+2.25%,500,400,"4,400",0.94,"28,466",4.02,8.77,https://finance.naver.com/item/main.nhn?code=012620,012620
1129,이엘피,"8,130",20,-0.25%,500,399,"4,910",2.97,"19,433",9.80,5.98,https://finance.naver.com/item/main.nhn?code=063760,063760
1132,아즈텍WB,"1,855",60,+3.34%,500,399,"21,491",1.77,"652,200",8.21,5.12,https://finance.naver.com/item/main.nhn?code=032080,032080
1164,경남스틸,"1,520",15,+1.00%,100,380,"25,000",0.73,"50,439",8.17,5.40,https://finance.naver.com/item/main.nhn?code=039240,039240
1166,한국컴퓨터,"2,350",10,+0.43%,500,378,"16,071",1.14,"98,459",4.98,8.40,https://finance.naver.com/item/main.nhn?code=054040,054040
1171,텔레필드,"4,105",45,+1.11%,500,374,"9,120",3.81,"295,684",7.86,19.28,https://finance.naver.com/item/main.nhn?code=091440,091440
1184,유니온커뮤니티,"2,470",30,-1.20%,500,363,"14,679",17.10,"137,933",8.85,12.20,https://finance.naver.com/item/main.nhn?code=203450,203450
1215,신원종합개발,"3,250",20,-0.61%,"5,000",327,"10,068",2.96,"38,566",2.43,16.55,https://finance.naver.com/item/main.nhn?code=017000,017000
1216,아이톡시,"4,460",0,0.00%,500,325,"7,291",0.41,0,-4.74,98.30,https://finance.naver.com/item/main.nhn?code=052770,052770
1222,오리엔탈정공,705,39,+5.86%,500,321,"45,574",1.23,"1,716,776",9.16,15.92,https://finance.naver.com/item/main.nhn?code=014940,014940
1224,성우테크론,"3,380",90,+2.74%,500,318,"9,406",0.75,"101,655",7.03,9.37,https://finance.naver.com/item/main.nhn?code=045300,045300
1237,제일테크노스,"3,410",190,-5.28%,500,307,"9,000",1.14,"431,636",7.32,5.58,https://finance.naver.com/item/main.nhn?code=038010,038010
